geoid,county,state_po,year,polling_places,period,population,prop_high_poverty,prop_hispanic_latino,prop_2more,prop_aian,prop_asian,prop_black,prop_nhpi,prop_other,prop_white
48007,Aransas County,TX,2018,3,After,24832,37.93,27.04,1.58,0.02,2.01,1.57,0,0.1,67.67
48009,Archer County,TX,2012,11,Before,8793,26.2,8.31,1.64,0.26,0.39,0.84,0,0,88.56
48009,Archer County,TX,2018,8,After,8793,26.2,8.31,1.64,0.26,0.39,0.84,0,0,88.56
48011,Armstrong County,TX,2012,6,Before,1929,16.27,9.95,0.83,1.35,0,1.24,0,0,86.63
48011,Armstrong County,TX,2018,3,After,1929,16.27,9.95,0.83,1.35,0,1.24,0,0,86.63
48013,Atascosa County,TX,2012,23,Before,48139,37,63.53,0.97,0.11,0.39,0.73,0,0.02,34.23
48013,Atascosa County,TX,2018,23,After,48139,37,63.53,0.97,0.11,0.39,0.73,0,0.02,34.23
48015,Austin County,TX,2012,18,Before,29292,29.32,25.94,1.58,0.04,0.2,8.88,0,0.1,63.27
48015,Austin County,TX,2018,16,After,29292,29.32,25.94,1.58,0.04,0.2,8.88,0,0.1,63.27
48017,Bailey County,TX,2012,1,Before,7098,53.37,62.65,0,0.07,0.89,1.52,0.23,0,34.64
48017,Bailey County,TX,2018,1,After,7098,53.37,62.65,0,0.07,0.89,1.52,0.23,0,34.64
48019,Bandera County,TX,2012,10,Before,21316,31.87,18,1.73,0.23,0.22,1,0,0.08,78.76
48019,Bandera County,TX,2018,10,After,21316,31.87,18,1.73,0.23,0.22,1,0,0.08,78.76
48021,Bastrop County,TX,2012,20,Before,80306,35.57,35.97,0.81,0.44,0.85,7.74,0,0.46,53.73
48021,Bastrop County,TX,2016,21,After,80306,35.57,35.97,0.81,0.44,0.85,7.74,0,0.46,53.73
48023,Baylor County,TX,2012,4,Before,3602,40.57,10.13,2.8,0,0,3.22,0,0,83.84
48023,Baylor County,TX,2018,4,After,3602,40.57,10.13,2.8,0,0,3.22,0,0,83.84
48025,Bee County,TX,2014,17,Before,32729,45.65,58.23,0.25,0.46,0.47,8.24,0.01,0.08,32.25
48025,Bee County,TX,2018,10,After,32729,45.65,58.23,0.25,0.46,0.47,8.24,0.01,0.08,32.25
48027,Bell County,TX,2012,47,Before,336506,35.96,24.03,3.9,0.29,2.79,20.98,0.7,0.1,47.23
48027,Bell County,TX,2018,46,After,336506,35.96,24.03,3.9,0.29,2.79,20.98,0.7,0.1,47.23
48029,Bexar County,TX,2012,302,Before,1892004,38.02,59.78,1.75,0.15,2.63,7.04,0.09,0.15,28.41
48029,Bexar County,TX,2018,302,After,1892004,38.02,59.78,1.75,0.15,2.63,7.04,0.09,0.15,28.41
48031,Blanco County,TX,2012,6,Before,11089,32.53,19.11,2.74,0,0.58,0.01,0,0,77.56
48031,Blanco County,TX,2016,6,After,11089,32.53,19.11,2.74,0,0.58,0.01,0,0,77.56
48033,Borden County,TX,2012,7,Before,602,16.19,7.64,0,0,0,0,0,0,92.36
48033,Borden County,TX,2018,6,After,602,16.19,7.64,0,0,0,0,0,0,92.36
48035,Bosque County,TX,2012,14,Before,17955,37.6,17.57,1.74,0.33,0.32,1.37,0,0,78.68
48035,Bosque County,TX,2018,9,After,17955,37.6,17.57,1.74,0.33,0.32,1.37,0,0,78.68
48037,Bowie County,TX,2012,35,Before,93635,39.93,7.4,2.39,0.85,0.95,23.89,0.02,0.03,64.46
48037,Bowie County,TX,2018,32,After,93635,39.93,7.4,2.39,0.85,0.95,23.89,0.02,0.03,64.46
48039,Brazoria County,TX,2012,63,Before,345995,24.38,29.69,1.63,0.3,6.21,12.95,0,0.13,49.09
48039,Brazoria County,TX,2018,26,After,345995,24.38,29.69,1.63,0.3,6.21,12.95,0,0.13,49.09
48041,Brazos County,TX,2012,36,Before,214231,45.48,25.06,1.81,0.11,6,10.18,0.04,0.1,56.69
48041,Brazos County,TX,2018,25,After,214231,45.48,25.06,1.81,0.11,6,10.18,0.04,0.1,56.69
48043,Brewster County,TX,2012,8,Before,9220,43.96,44.24,1.04,1.66,1.07,0.14,0,0.13,51.71
48043,Brewster County,TX,2018,7,After,9220,43.96,44.24,1.04,1.66,1.07,0.14,0,0.13,51.71
48045,Briscoe County,TX,2012,5,Before,1591,45.94,32.24,4.46,0,0,1.7,1.01,0,60.59
48045,Briscoe County,TX,2018,5,After,1591,45.94,32.24,4.46,0,0,1.7,1.01,0,60.59
48047,Brooks County,TX,2014,9,Before,7251,62.21,94.11,0.07,0,0,0.07,0,0,5.75
48047,Brooks County,TX,2018,6,After,7251,62.21,94.11,0.07,0,0,0.07,0,0,5.75
48049,Brown County,TX,2012,16,Before,37787,40.3,21.49,1.33,0.24,0.63,3.62,0,0.01,72.68
48049,Brown County,TX,2018,15,After,37787,40.3,21.49,1.33,0.24,0.63,3.62,0,0.01,72.68
48051,Burleson County,TX,2012,14,Before,17596,34.08,20.1,1.36,0.18,0.34,12.33,0,0,65.7
48051,Burleson County,TX,2018,13,After,17596,34.08,20.1,1.36,0.18,0.34,12.33,0,0,65.7
48053,Burnet County,TX,2012,20,Before,45017,31.8,21.9,1.1,0.61,0.73,1.55,0,0,74.12
48053,Burnet County,TX,2018,20,After,45017,31.8,21.9,1.1,0.61,0.73,1.55,0,0,74.12
48055,Caldwell County,TX,2012,25,Before,40544,42.76,50.65,0.95,0.21,0.97,6.06,0.06,0,41.09
48055,Caldwell County,TX,2018,12,After,40544,42.76,50.65,0.95,0.21,0.97,6.06,0.06,0,41.09
48057,Calhoun County,TX,2012,23,Before,21821,35.23,48.13,1,0.06,4.94,2.6,0.06,0,43.2
48057,Calhoun County,TX,2018,16,After,21821,35.23,48.13,1,0.06,4.94,2.6,0.06,0,43.2
48059,Callahan County,TX,2012,7,Before,13660,40.59,9.14,2.25,0.06,0.24,1.47,0,0,86.84
48059,Callahan County,TX,2018,4,After,13660,40.59,9.14,2.25,0.06,0.24,1.47,0,0,86.84
48061,Cameron County,TX,2012,83,Before,420201,57.64,89.3,0.18,0.12,0.64,0.37,0,0.04,9.34
48061,Cameron County,TX,2018,76,After,420201,57.64,89.3,0.18,0.12,0.64,0.37,0,0.04,9.34
48063,Camp County,TX,2012,4,Before,12670,43.12,23.95,1.89,0.39,0.32,16.89,0,0,56.57
48063,Camp County,TX,2018,4,After,12670,43.12,23.95,1.89,0.39,0.32,16.89,0,0,56.57
48065,Carson County,TX,2014,8,Before,6033,19.28,9.71,2.07,0.38,0.53,0.65,0.22,0,86.44
48065,Carson County,TX,2016,8,After,6033,19.28,9.71,2.07,0.38,0.53,0.65,0.22,0,86.44
48067,Cass County,TX,2012,18,Before,30118,41.3,4.34,1.8,0.01,0.42,16.95,0.05,0.01,76.42
48067,Cass County,TX,2018,18,After,30118,41.3,4.34,1.8,0.01,0.42,16.95,0.05,0.01,76.42
48069,Castro County,TX,2012,8,Before,7891,47.57,63.86,1.17,0.08,1.18,0.68,0.03,0.13,32.89
48069,Castro County,TX,2018,8,After,7891,47.57,63.86,1.17,0.08,1.18,0.68,0.03,0.13,32.89
48071,Chambers County,TX,2012,14,Before,39283,28.22,21.37,1.18,0.11,1.29,8.03,0,0,68.02
48071,Chambers County,TX,2018,14,After,39283,28.22,21.37,1.18,0.11,1.29,8.03,0,0,68.02
48073,Cherokee County,TX,2012,25,Before,51594,44.86,22.49,1.58,0.51,0.59,13.55,0,0.02,61.25
48073,Cherokee County,TX,2018,23,After,51594,44.86,22.49,1.58,0.51,0.59,13.55,0,0.02,61.25
48075,Childress County,TX,2012,4,Before,7064,40.57,21.74,1.12,0.96,1.44,7.25,3.43,0,64.06
48075,Childress County,TX,2018,3,After,7064,40.57,21.74,1.12,0.96,1.44,7.25,3.43,0,64.06
48077,Clay County,TX,2012,16,Before,10369,33.71,5.66,1.94,1.22,0.28,0.54,0,0,90.37
48077,Clay County,TX,2016,16,After,10369,33.71,5.66,1.94,1.22,0.28,0.54,0,0,90.37
48079,Cochran County,TX,2012,5,Before,2932,50.61,57.03,2.49,0.2,0,2.63,0,0,37.65
48079,Cochran County,TX,2018,3,After,2932,50.61,57.03,2.49,0.2,0,2.63,0,0,37.65
48081,Coke County,TX,2012,4,Before,3238,39.25,21.06,0.62,0.62,0.15,0.65,0,0,76.9
48081,Coke County,TX,2018,2,After,3238,39.25,21.06,0.62,0.62,0.15,0.65,0,0,76.9
48083,Coleman County,TX,2012,5,Before,8422,44.69,17.39,0.95,0.76,0.83,2.74,0,0,77.32
48083,Coleman County,TX,2018,4,After,8422,44.69,17.39,0.95,0.76,0.83,2.74,0,0,77.32
48085,Collin County,TX,2012,67,Before,914075,17.75,15.08,2.44,0.31,13.51,9.22,0.06,0.26,59.12
48085,Collin County,TX,2018,69,After,914075,17.75,15.08,2.44,0.31,13.51,9.22,0.06,0.26,59.12
48087,Collingsworth County,TX,2012,7,Before,3026,47.94,31.26,0.59,4.26,0.13,3.47,0,0,60.28
48087,Collingsworth County,TX,2016,8,After,3026,47.94,31.26,0.59,4.26,0.13,3.47,0,0,60.28
48089,Colorado County,TX,2012,12,Before,20913,31.05,28.91,0.86,0.14,0.07,13.04,0,0,56.99
48089,Colorado County,TX,2018,11,After,20913,31.05,28.91,0.86,0.14,0.07,13.04,0,0,56.99
48091,Comal County,TX,2012,22,Before,129100,24.21,26.77,1.3,0.1,1.04,1.97,0.03,0.1,68.68
48091,Comal County,TX,2018,24,After,129100,24.21,26.77,1.3,0.1,1.04,1.97,0.03,0.1,68.68
48093,Comanche County,TX,2012,14,Before,13492,42.43,27.25,0.57,0.46,0.6,0.67,0,0.01,70.44
48093,Comanche County,TX,2018,11,After,13492,42.43,27.25,0.57,0.46,0.6,0.67,0,0.01,70.44
48095,Concho County,TX,2012,8,Before,3858,33.9,53.03,0.34,0.1,0.98,0.67,0,0,44.87
48095,Concho County,TX,2018,8,After,3858,33.9,53.03,0.34,0.1,0.98,0.67,0,0,44.87
48097,Cooke County,TX,2012,16,Before,39064,31.18,17.34,2.02,0.66,0.86,2.5,0.15,0.06,76.4
48097,Cooke County,TX,2018,16,After,39064,31.18,17.34,2.02,0.66,0.86,2.5,0.15,0.06,76.4
48099,Coryell County,TX,2012,15,Before,75818,38,17.75,5.94,0.6,1.76,13.71,0.74,0.03,59.46
48099,Coryell County,TX,2018,8,After,75818,38,17.75,5.94,0.6,1.76,13.71,0.74,0.03,59.46
48101,Cottle County,TX,2014,2,Before,1498,51.58,32.71,1,0.33,0,10.21,0,2.14,53.6
48101,Cottle County,TX,2018,4,After,1498,51.58,32.71,1,0.33,0,10.21,0,2.14,53.6
48103,Crane County,TX,2012,4,Before,4836,28.46,62.78,0.1,0.06,0,4.16,0,0,32.9
48103,Crane County,TX,2018,4,After,4836,28.46,62.78,0.1,0.06,0,4.16,0,0,32.9
48105,Crockett County,TX,2012,4,Before,3836,30.53,66.14,0,0,0,0.91,0,0,32.95
48105,Crockett County,TX,2018,4,After,3836,30.53,66.14,0,0,0,0.91,0,0,32.95
48109,Culberson County,TX,2012,5,Before,2257,57.3,80.68,1.33,0,0.27,0.35,0,0,17.37
48109,Culberson County,TX,2018,5,After,2257,57.3,80.68,1.33,0,0.27,0.35,0,0,17.37
48111,Dallam County,TX,2014,2,Before,7207,38.77,43.8,0.74,1.17,0.87,1.72,0,0.47,51.23
48111,Dallam County,TX,2018,2,After,7207,38.77,43.8,0.74,1.17,0.87,1.72,0,0.47,51.23
48113,Dallas County,TX,2012,485,Before,2552213,41.39,39.63,1.74,0.17,5.96,22.07,0.04,0.18,30.22
48113,Dallas County,TX,2018,411,After,2552213,41.39,39.63,1.74,0.17,5.96,22.07,0.04,0.18,30.22
48115,Dawson County,TX,2012,9,Before,13095,44.71,56.43,0.35,0.4,0.86,5.65,0.02,0,36.29
48115,Dawson County,TX,2018,9,After,13095,44.71,56.43,0.35,0.4,0.86,5.65,0.02,0,36.29
48117,Deaf Smith County,TX,2012,4,Before,18947,40.1,71.64,0.64,0.27,0.5,0.78,0.12,0.12,25.94
48117,Deaf Smith County,TX,2018,6,After,18947,40.1,71.64,0.64,0.27,0.5,0.78,0.12,0.12,25.94
48121,Denton County,TX,2012,97,Before,781321,21.29,19.11,2.63,0.29,7.78,9.06,0.07,0.21,60.85
48121,Denton County,TX,2018,94,After,781321,21.29,19.11,2.63,0.29,7.78,9.06,0.07,0.21,60.85
48123,DeWitt County,TX,2012,8,Before,20474,38.98,34.49,0.86,0,0,9.05,0,0,55.6
48123,DeWitt County,TX,2018,7,After,20474,38.98,34.49,0.86,0,0,9.05,0,0,55.6
48125,Dickens County,TX,2012,6,Before,2224,43.38,27.61,0.18,0.31,0.09,3.1,0,0,68.71
48125,Dickens County,TX,2018,6,After,2224,43.38,27.61,0.18,0.31,0.09,3.1,0,0,68.71
48127,Dimmit County,TX,2012,7,Before,10822,63.39,86.51,0.04,0,0.19,0.06,0,0,13.2
48127,Dimmit County,TX,2018,7,After,10822,63.39,86.51,0.04,0,0.19,0.06,0,0,13.2
48129,Donley County,TX,2012,6,Before,3433,38.89,10.63,2.74,0.67,0.47,3.67,0,0,81.82
48129,Donley County,TX,2018,6,After,3433,38.89,10.63,2.74,0.67,0.47,3.67,0,0,81.82
48131,Duval County,TX,2012,9,Before,11434,53.19,89.3,0,0,0.28,1.44,0,0.01,8.96
48131,Duval County,TX,2018,9,After,11434,53.19,89.3,0,0,0.28,1.44,0,0.01,8.96
48133,Eastland County,TX,2012,9,Before,18278,49.63,15.99,1.25,0.42,0.24,2.25,0,0,79.85
48133,Eastland County,TX,2018,9,After,18278,49.63,15.99,1.25,0.42,0.24,2.25,0,0,79.85
48135,Ector County,TX,2012,28,Before,155744,31.96,58.73,1.24,0.18,1.05,4.14,0.02,0.15,34.48
48135,Ector County,TX,2018,25,After,155744,31.96,58.73,1.24,0.18,1.05,4.14,0.02,0.15,34.48
48137,Edwards County,TX,2012,5,Before,2111,39.1,56.89,0,0.05,0,0,0,0,43.06
48137,Edwards County,TX,2018,5,After,2111,39.1,56.89,0,0.05,0,0,0,0,43.06
48139,Ellis County,TX,2012,39,Before,164092,27.43,25.47,1.96,0.26,0.67,8.92,0.04,0.1,62.59
48139,Ellis County,TX,2016,37,After,164092,27.43,25.47,1.96,0.26,0.67,8.92,0.04,0.1,62.59
48141,El Paso County,TX,2014,150,Before,834825,48.89,82.19,0.86,0.28,1.05,3.03,0.08,0.05,12.44
48141,El Paso County,TX,2018,144,After,834825,48.89,82.19,0.86,0.28,1.05,3.03,0.08,0.05,12.44
48143,Erath County,TX,2012,11,Before,41016,43.61,20.57,1.07,0.49,0.77,1.64,0.04,0.03,75.39
48143,Erath County,TX,2018,10,After,41016,43.61,20.57,1.07,0.49,0.77,1.64,0.04,0.03,75.39
48145,Falls County,TX,2012,13,Before,17289,44.45,22.78,0.91,0.23,0.19,24.27,0.09,0,51.53
48145,Falls County,TX,2018,13,After,17289,44.45,22.78,0.91,0.23,0.19,24.27,0.09,0,51.53
48147,Fannin County,TX,2012,16,Before,33787,35.94,10.6,2.28,0.44,0.66,6.48,0.05,0.06,79.42
48147,Fannin County,TX,2018,16,After,33787,35.94,10.6,2.28,0.44,0.66,6.48,0.05,0.06,79.42
48149,Fayette County,TX,2012,26,Before,24963,29.33,20.42,0.92,0.05,0.73,5.96,0,0,71.91
48149,Fayette County,TX,2018,26,After,24963,29.33,20.42,0.92,0.05,0.73,5.96,0,0,71.91
48151,Fisher County,TX,2012,10,Before,3875,34.5,29.83,0.26,0,0.49,2.86,0.1,0,66.45
48151,Fisher County,TX,2018,4,After,3875,34.5,29.83,0.26,0,0.49,2.86,0.1,0,66.45
48153,Floyd County,TX,2012,2,Before,5953,46.65,57.79,1.33,0.2,0.25,2.5,0,0,37.93
48153,Floyd County,TX,2018,2,After,5953,46.65,57.79,1.33,0.2,0.25,2.5,0,0,37.93
48155,Foard County,TX,2012,2,Before,1414,37.47,21.64,0,0,0,2.19,0,0,76.17
48155,Foard County,TX,2018,2,After,1414,37.47,21.64,0,0,0,2.19,0,0,76.17
48157,Fort Bend County,TX,2014,101,Before,711421,20.4,24.17,1.67,0.19,19.22,20.22,0.02,0.15,34.36
48157,Fort Bend County,TX,2016,83,After,711421,20.4,24.17,1.67,0.19,19.22,20.22,0.02,0.15,34.36
48159,Franklin County,TX,2012,8,Before,10639,35.51,13.9,1.29,0.54,0.05,4.52,0.11,0,79.59
48159,Franklin County,TX,2018,8,After,10639,35.51,13.9,1.29,0.54,0.05,4.52,0.11,0,79.59
48161,Freestone County,TX,2012,15,Before,19646,40.08,14.72,1.12,0.15,0.37,16.11,0,0,67.54
48161,Freestone County,TX,2018,15,After,19646,40.08,14.72,1.12,0.15,0.37,16.11,0,0,67.54
48163,Frio County,TX,2012,10,Before,19110,49.42,78.52,0.44,0,0.63,3.55,0,0.42,16.43
48163,Frio County,TX,2018,9,After,19110,49.42,78.52,0.44,0,0.63,3.55,0,0.42,16.43
48165,Gaines County,TX,2012,4,Before,19889,39.75,40.56,0.08,0.14,0.46,2.27,0.04,0.16,56.3
48165,Gaines County,TX,2018,4,After,19889,39.75,40.56,0.08,0.14,0.46,2.27,0.04,0.16,56.3
48167,Galveston County,TX,2012,45,Before,321184,29.03,23.91,1.85,0.26,3.32,12.55,0.04,0.05,58.03
48167,Galveston County,TX,2018,35,After,321184,29.03,23.91,1.85,0.26,3.32,12.55,0.04,0.05,58.03
48169,Garza County,TX,2012,6,Before,6739,33.56,54,0.34,0.09,0.56,4.45,0,0.1,40.45
48169,Garza County,TX,2018,6,After,6739,33.56,54,0.34,0.09,0.56,4.45,0,0.1,40.45
48171,Gillespie County,TX,2012,13,Before,25939,31.99,22.55,1.63,0.01,0.12,0.08,0,0,75.62
48171,Gillespie County,TX,2018,13,After,25939,31.99,22.55,1.63,0.01,0.12,0.08,0,0,75.62
48173,Glasscock County,TX,2012,4,Before,1420,41.13,40.56,0,0,0,0,0,0,59.44
48173,Glasscock County,TX,2018,4,After,1420,41.13,40.56,0,0,0,0,0,0,59.44
48175,Goliad County,TX,2012,9,Before,7510,32.85,35.62,0.29,0,0.16,5.33,0,0,58.6
48175,Goliad County,TX,2018,9,After,7510,32.85,35.62,0.29,0,0.16,5.33,0,0,58.6
48177,Gonzales County,TX,2012,14,Before,20558,41.41,50.07,0.67,0.07,0.18,6.66,0.02,0,42.33
48177,Gonzales County,TX,2018,14,After,20558,41.41,50.07,0.67,0.07,0.18,6.66,0.02,0,42.33
48179,Gray County,TX,2012,7,Before,22962,38.9,27.92,1.64,0.88,0.71,4.27,0.09,0,64.48
48179,Gray County,TX,2018,7,After,22962,38.9,27.92,1.64,0.88,0.71,4.27,0.09,0,64.48
48181,Grayson County,TX,2012,36,Before,126146,34.42,12.68,2.56,1.28,1.32,5.55,0.05,0.17,76.39
48181,Grayson County,TX,2016,23,After,126146,34.42,12.68,2.56,1.28,1.32,5.55,0.05,0.17,76.39
48183,Gregg County,TX,2012,21,Before,123402,44.06,18.19,1.56,0.31,1.36,20.09,0.05,0.11,58.32
48183,Gregg County,TX,2018,18,After,123402,44.06,18.19,1.56,0.31,1.36,20.09,0.05,0.11,58.32
48185,Grimes County,TX,2012,14,Before,27358,40.86,23.64,1.71,0.26,0.1,15.57,0,0.05,58.67
48185,Grimes County,TX,2018,15,After,27358,40.86,23.64,1.71,0.26,0.1,15.57,0,0.05,58.67
48187,Guadalupe County,TX,2012,35,Before,150889,27.15,37.32,2.08,0.2,1.65,7.07,0.02,0.29,51.36
48187,Guadalupe County,TX,2018,34,After,150889,27.15,37.32,2.08,0.2,1.65,7.07,0.02,0.29,51.36
48189,Hale County,TX,2012,15,Before,34527,44.31,58.77,1.84,0.07,0.24,4.41,0.03,0.08,34.58
48189,Hale County,TX,2018,15,After,34527,44.31,58.77,1.84,0.07,0.24,4.41,0.03,0.08,34.58
48191,Hall County,TX,2012,4,Before,3102,63.56,34.17,1.06,0.1,0.48,7.45,0,0,56.74
48191,Hall County,TX,2018,4,After,3102,63.56,34.17,1.06,0.1,0.48,7.45,0,0,56.74
48193,Hamilton County,TX,2012,11,Before,8220,37.05,12.01,1.34,0.71,0.19,0.67,0,0,85.09
48193,Hamilton County,TX,2018,9,After,8220,37.05,12.01,1.34,0.71,0.19,0.67,0,0,85.09
48195,Hansford County,TX,2012,8,Before,5532,49.9,46.44,0.05,0.11,0,0.07,0,0,53.33
48195,Hansford County,TX,2018,7,After,5532,49.9,46.44,0.05,0.11,0,0.07,0,0,53.33
48197,Hardeman County,TX,2012,4,Before,3990,42.64,21.3,2.26,0.4,0.48,6.94,0,0,68.62
48197,Hardeman County,TX,2018,4,After,3990,42.64,21.3,2.26,0.4,0.48,6.94,0,0,68.62
48199,Hardin County,TX,2012,19,Before,55993,27.97,5.36,1.14,0.25,0.47,5.63,0.04,0.09,87.02
48199,Hardin County,TX,2018,19,After,55993,27.97,5.36,1.14,0.25,0.47,5.63,0.04,0.09,87.02
48201,Harris County,TX,2012,776,Before,4525519,37.66,42.22,1.39,0.18,6.79,18.52,0.06,0.21,30.64
48201,Harris County,TX,2018,724,After,4525519,37.66,42.22,1.39,0.18,6.79,18.52,0.06,0.21,30.64
48203,Harrison County,TX,2012,26,Before,66606,38.41,12.71,1.06,0.31,0.7,21.31,0.04,0.05,63.82
48203,Harrison County,TX,2018,26,After,66606,38.41,12.71,1.06,0.31,0.7,21.31,0.04,0.05,63.82
48205,Hartley County,TX,2012,3,Before,5821,30.49,26.23,3.56,0.02,1.39,8.42,0,0.82,59.56
48205,Hartley County,TX,2018,3,After,5821,30.49,26.23,3.56,0.02,1.39,8.42,0,0.82,59.56
48207,Haskell County,TX,2014,10,Before,5806,44.13,27.64,1.91,0.55,0.74,3.13,0,0.19,65.83
48207,Haskell County,TX,2018,10,After,5806,44.13,27.64,1.91,0.55,0.74,3.13,0,0.19,65.83
48209,Hays County,TX,2012,37,Before,194843,30.93,37.78,1.7,0.22,1.28,3.48,0.04,0.21,55.28
48209,Hays County,TX,2018,37,After,194843,30.93,37.78,1.7,0.22,1.28,3.48,0.04,0.21,55.28
48211,Hemphill County,TX,2014,9,Before,4152,31.23,35.19,1.52,0.39,0.31,0.75,0,0,61.85
48211,Hemphill County,TX,2018,8,After,4152,31.23,35.19,1.52,0.39,0.31,0.75,0,0,61.85
48213,Henderson County,TX,2012,26,Before,79687,41.29,12.13,0.76,0.86,0.66,6.56,0.07,0.04,78.93
48213,Henderson County,TX,2018,26,After,79687,41.29,12.13,0.76,0.86,0.66,6.56,0.07,0.04,78.93
48215,Hidalgo County,TX,2012,74,Before,839539,58.57,91.81,0.12,0.07,0.95,0.42,0.01,0.02,6.59
48215,Hidalgo County,TX,2018,74,After,839539,58.57,91.81,0.12,0.07,0.95,0.42,0.01,0.02,6.59
48217,Hill County,TX,2012,22,Before,35098,39.91,19.99,1.63,0.24,0.29,6.3,0.2,0.01,71.34
48217,Hill County,TX,2018,22,After,35098,39.91,19.99,1.63,0.24,0.29,6.3,0.2,0.01,71.34
48219,Hockley County,TX,2012,14,Before,23273,40.18,46.93,0.84,0.56,0.19,3.65,0.05,0.03,47.75
48219,Hockley County,TX,2018,15,After,23273,40.18,46.93,0.84,0.56,0.19,3.65,0.05,0.03,47.75
48221,Hood County,TX,2014,15,Before,55418,29.77,11.98,0.84,0.87,0.8,0.69,0,0,84.81
48221,Hood County,TX,2018,10,After,55418,29.77,11.98,0.84,0.87,0.8,0.69,0,0,84.81
48223,Hopkins County,TX,2012,21,Before,35929,42.16,16.31,1.98,0.21,0.71,6.65,0.08,0.1,73.97
48223,Hopkins County,TX,2018,12,After,35929,42.16,16.31,1.98,0.21,0.71,6.65,0.08,0.1,73.97
48225,Houston County,TX,2012,21,Before,22849,47.97,10.67,1.76,0.16,0.38,24.92,0,0.15,61.95
48225,Houston County,TX,2018,22,After,22849,47.97,10.67,1.76,0.16,0.38,24.92,0,0.15,61.95
48227,Howard County,TX,2012,6,Before,36491,37.26,41.19,2.05,0.68,0.79,5.18,0.06,0.01,50.05
48227,Howard County,TX,2018,5,After,36491,37.26,41.19,2.05,0.68,0.79,5.18,0.06,0.01,50.05
48229,Hudspeth County,TX,2012,5,Before,3702,63.9,78.36,0.49,0,1.19,1.49,0,0,18.48
48229,Hudspeth County,TX,2018,5,After,3702,63.9,78.36,0.49,0,1.19,1.49,0,0,18.48
48231,Hunt County,TX,2012,34,Before,90322,39.63,15.32,1.93,0.79,1.19,7.8,0.05,0.06,72.86
48231,Hunt County,TX,2018,33,After,90322,39.63,15.32,1.93,0.79,1.19,7.8,0.05,0.06,72.86
48233,Hutchinson County,TX,2012,8,Before,21704,34.67,22.52,1.99,1.32,0.55,1.99,0.32,0.03,71.3
48233,Hutchinson County,TX,2018,8,After,21704,34.67,22.52,1.99,1.32,0.55,1.99,0.32,0.03,71.3
48235,Irion County,TX,2012,2,Before,1592,27.95,22.86,1.51,0,0,3.2,0,0,72.42
48235,Irion County,TX,2018,1,After,1592,27.95,22.86,1.51,0,0,3.2,0,0,72.42
48237,Jack County,TX,2012,6,Before,8839,36.01,16.28,0.68,0.37,0.12,4.47,0,0.14,77.94
48237,Jack County,TX,2018,4,After,8839,36.01,16.28,0.68,0.37,0.12,4.47,0,0.14,77.94
48239,Jackson County,TX,2012,9,Before,14756,33.14,32.26,0.84,0,0.3,7.11,0.09,0,59.4
48239,Jackson County,TX,2018,9,After,14756,33.14,32.26,0.84,0,0.3,7.11,0.09,0,59.4
48241,Jasper County,TX,2012,20,Before,35444,38.08,6.47,1.22,0.15,0.51,16.73,0,0.21,74.72
48241,Jasper County,TX,2016,21,After,35444,38.08,6.47,1.22,0.15,0.51,16.73,0,0.21,74.72
48243,Jeff Davis County,TX,2012,5,Before,2236,37.41,36.23,0.63,0.13,1.48,0.67,0,0,60.87
48243,Jeff Davis County,TX,2018,5,After,2236,37.41,36.23,0.63,0.13,1.48,0.67,0,0,60.87
48245,Jefferson County,TX,2012,57,Before,254574,39.83,19.53,1.06,0.23,3.64,33.74,0.04,0.06,41.69
48245,Jefferson County,TX,2018,39,After,254574,39.83,19.53,1.06,0.23,3.64,33.74,0.04,0.06,41.69
48247,Jim Hogg County,TX,2012,4,Before,5262,49.57,93.84,0.29,0,0,0,0,0,5.87
48247,Jim Hogg County,TX,2016,4,After,5262,49.57,93.84,0.29,0,0,0,0,0,5.87
48249,Jim Wells County,TX,2012,21,Before,41318,45.79,80.23,0.16,0.09,0.56,0.52,0.12,0.04,18.29
48249,Jim Wells County,TX,2018,21,After,41318,45.79,80.23,0.16,0.09,0.56,0.52,0.12,0.04,18.29
48251,Johnson County,TX,2012,31,Before,160173,30.9,20.27,1.67,0.41,0.76,2.81,0.37,0.06,73.64
48251,Johnson County,TX,2018,28,After,160173,30.9,20.27,1.67,0.41,0.76,2.81,0.37,0.06,73.64
48253,Jones County,TX,2012,11,Before,19969,36.24,27.16,2.92,0.14,0.3,14.48,0,0.22,54.78
48253,Jones County,TX,2018,10,After,19969,36.24,27.16,2.92,0.14,0.3,14.48,0,0.22,54.78
48255,Karnes County,TX,2014,13,Before,15051,37.04,52.92,0.37,0.1,0.11,8.74,0,0,37.76
48255,Karnes County,TX,2018,15,After,15051,37.04,52.92,0.37,0.1,0.11,8.74,0,0,37.76
48257,Kaufman County,TX,2012,30,Before,114852,29.91,19.87,1.45,0.43,1.08,10.38,0.06,0.14,66.6
48257,Kaufman County,TX,2018,30,After,114852,29.91,19.87,1.45,0.43,1.08,10.38,0.06,0.14,66.6
48259,Kendall County,TX,2012,18,Before,40306,19,23.04,1.86,0.03,0.72,0.69,0.08,0,73.59
48259,Kendall County,TX,2018,11,After,40306,19,23.04,1.86,0.03,0.72,0.69,0.08,0,73.59
48261,Kenedy County,TX,2012,6,Before,564,42.55,88.48,0,0,0.18,0,0,0,11.35
